X,Y,naziv,class
15.9447549500001,45.8429198800001,OSNOVNA ŠKOLA KREATIVAN RAZVOJ,vrtici
16.143608832,45.849975844,BALTAZAR,vrtici
15.9815887770001,45.811539086,MIRJAM WEILLER,vrtici
16.00003466,45.8091124790001,SUNČEKO,vrtici
15.9868426190001,45.8138533210001,SV. ANĐELA MERICI,vrtici
15.969409521,45.8110479470001,SV. VINKA,vrtici
15.961078292,45.8187213670001,BRAT SUNCE,vrtici
15.9788365650001,45.8243900240001,CVJETNJAK,vrtici
15.980466219,45.8504886530001,MALENI TALENTI,vrtici
15.9770902390001,45.828155957,MARIJA PETKOVIĆ,vrtici
15.967966878,45.8316124130001,OBZORI,vrtici
15.9854033130001,45.7977643420001,BLAŽENA HOZANA,vrtici
15.9901914810001,45.8032108620001,DOBRO DRVO,vrtici
15.984993913,45.800983681,VITICA,vrtici
15.9693691320001,45.7929013790001,ČIGRA,vrtici
16.001995634,45.8026735540001,ČIGRA,vrtici
16.002984686,45.821855552,JORDANOVAC,vrtici
16.141415694,45.8241006310001,KOKO,vrtici
16.110137084,45.8315971150001,MAČAK PAŠKO,vrtici
16.1382093830001,45.8796501140001,VRAPČIĆ,vrtici
16.1085884510001,45.831934102,ZVONČICA,vrtici
15.9820307800001,45.846449439,ČAROBNI SVIJET,vrtici
15.981482434,45.7830170940001,MALI ISTRAŽIVAČ,vrtici
15.9839254880001,45.759531908,DJEČJI KORACI,vrtici
16.1759451630001,45.820861854,VESELA PANDICA,vrtici
15.941780781,45.768052233,CICA MACA,vrtici
15.956363331,45.7825844180001,LEPTIRIĆ LU,vrtici
15.8990473580001,45.814761936,LEPTIRIĆ LU,vrtici
15.925527387,45.78615223,FRFI,vrtici
15.898119056,45.809603651,MONTESSORI,vrtici
15.887372365,45.8144504210001,KUĆICA,vrtici
15.933155948,45.8137116190001,KUĆICA,vrtici
15.960964034,45.824920766,SRČEKO,vrtici
15.961112572,45.8250657030001,SRČEKO,vrtici
15.9778309380001,45.819100135,ŠARENA LOPTICA,vrtici
15.9736170790001,45.8149324780001,OSNOVNA ŠKOLA LAUDER-HUGO KON,vrtici
15.9658103890001,45.7931041670001,KREATIVNI DANI,vrtici
15.9003677490001,45.80809293,MALEŠNICA,vrtici
15.9937057450001,45.8077947530001,POLIKLINIKA ZA REHABILITACIJU SLUŠANJA I GOVORA SUVAG,vrtici
16.0560796020001,45.8751056680001,KUĆICA,vrtici
16.0002254560001,45.7739709140001,CENTAR ZA AUTIZAM - predškolski program,vrtici
15.9641608650001,45.819780345,"CENTAR ZA ODGOJ I OBRAZOVANJE GOLJAK
",vrtici
15.995913784,45.731112072,BOTINEC,vrtici
15.97328278,45.8070694260001,BUDUĆNOST,vrtici
16.0064531410001,45.824081468,BUKOVAC,vrtici
16.0315345240001,45.785374528,ČIGRA,vrtici
16.0215628020001,45.80015918,DUGA,vrtici
15.908508093,45.8003369130001,FRFI,vrtici
16.081749256,45.8027286080001,JABUKA,vrtici
16.0595271830001,45.8925749000001,KOLIBRI,vrtici
16.1202787760001,45.825067555,LETEĆI MEDVJEDIĆI,vrtici
15.9935391820001,45.7313036670001,MUDRE GLAVICE,vrtici
15.922353061,45.7602896990001,PIKULICA,vrtici
15.9145142620001,45.793874997,SUNČANA,vrtici
16.0066272930001,45.7995392300001,VLADIMIRA NAZORA,vrtici
15.98909931,45.7811576880001,ZAPRUĐE,vrtici
16.0671747750001,45.8183078180001,JABUKA,vrtici
15.977821632,45.819356763,ŠARENA LOPTICA,vrtici
15.850998571,45.8165135340001,BAMBI,vrtici
